pic_name,Name,R.A.,Decl.,epoch,rms,V_peak,V_peak_err,FWHM,FWHM_err,T_peak,Area,Area_err,6.7GHz_CH3OH_maser?,RRLs?,distance_bayesian,distance_bayesian_err,d_kin
J035614.59,G148.126+0.284,03 56 14.60,53 51 36.1,20160816,0.046131201,-33.76971685,0.056883144,1.980709014,0.133950904,-0.33412657,-0.704472266,0.041258203,,,2.04,0.14,3.741787847
J035607.49,G148.128+0.254,03 56 07.49,53 50 08.1,20160816,0.036338307,-33.79044772,0.066362947,1.976653638,0.156274356,-0.230218548,-0.484398842,0.033164488,,,2.04,0.14,3.744965047
J035658.03,G148.179+0.386,03 56 58.03,53 54 12.9,20160816,0.03488509,-33.82884707,0.060947152,1.483677307,0.143521005,-0.203099074,-0.32075956,0.026871538,,,2.04,0.14,3.756111621
J034906.19,G148.194-1.491,03 49 06.19,52 26 29.5,20160814,0.032542925,-25.56654629,0.084034139,1.448790913,0.197887249,-0.143327205,-0.221037802,0.026147212,,,2.05,0.26,2.672791664
J035257.41,G148.317-0.715,03 52 57.42,52 58 06.9,20160814,0.034312118,-5.994892714,0.073386832,2.160106218,0.172814512,-0.196035138,-0.450755713,0.031230887,,,0.47,0.16,0.654470989
J035320.63,G148.386-0.707,03 53 20.63,52 55 52.2,20160814,0.038979404,-6.23142899,0.094047475,2.651956977,0.221467093,-0.196921391,-0.555893478,0.040204342,,,0.48,0.16,0.676005898
J040632.74,G151.517-1.210,04 06 32.75,50 30 27.3,20160729,0.045406062,-29.91589722,0.084560194,1.583699478,0.199126025,-0.189931616,-0.320185933,0.034863773,,,2.12,0.67,3.570081283
J043645.50,G151.834+4.960,04 36 45.50,54 39 04.4,20160206,0.026049877,-7.357777893,0.038576554,1.623705354,0.090841751,-0.257131032,-0.444420338,0.021532954,,,0.49,0.14,0.830029734
J042233.79,G152.420+1.482,04 22 33.80,51 50 04.9,20160729,0.047670729,-37.59936668,0.071610722,2.020269391,0.168632046,-0.273516169,-0.588199294,0.042519278,,,4.54,0.49,5.048234355
J034209.23,G152.558-8.922,03 42 09.20,43 54 45.9,20160402,0.052032813,-21.86202518,0.071632855,1.801617482,0.168684168,-0.327134573,-0.627366382,0.050870701,,,2.51,1.01,2.580461129
J043259.59,G153.186+2.969,04 32 59.60,52 18 43.1,20160402,0.034005899,-6.773869692,0.068187753,1.507475604,0.160571492,-0.199653303,-0.320375282,0.029553201,,,0.49,0.15,0.791115218
J043259.59,G153.186+2.969,04 32 59.60,52 18 43.1,20160402,0.034005899,0.757292726,0.090605757,1.097556455,0.213362386,-0.128219767,-0.149800775,0.025218115,,,0.44,0.16,0.072382572
J043621.57,G154.396+2.568,04 36 21.60,51 09 01.2,20160206,0.039995275,-36.22206191,0.113373381,2.596485155,0.266976576,-0.16364868,-0.452304137,0.040276561,,,4.54,0.49,5.242406862
J043730.21,G154.421+2.787,04 37 30.20,51 16 45.8,20160206,0.025412498,-35.26039773,0.05765449,1.817200029,0.135767304,-0.179129485,-0.346499029,0.022418978,,,4.51,0.5,5.046156375
J043727.67,G154.449+2.753,04 37 27.70,51 14 07.0,20160206,0.026883394,-36.11754193,0.166844003,3.392472372,0.301513373,-0.130628976,-0.471724086,0.047086129,,,4.53,0.49,5.235172366
J043727.67,G154.449+2.753,04 37 27.70,51 14 07.0,20160206,0.026883394,-35.28352675,0.113643057,0.841393855,0.327029752,-0.073100083,-0.065471067,0.033007138,,,4.51,0.5,5.057684581
J043712.87,G154.762+2.418,04 37 12.90,50 46 43.9,20160206,0.031374734,-38.87049557,0.092027261,2.147082458,0.216709801,-0.143633176,-0.328273404,0.028695324,,,4.6,0.5,5.948247264
J035627.90,G156.168-9.138,03 56 27.90,41 29 36.7,20170217,0.047705755,-7.745917754,0.057006909,0.995933596,0.134242354,-0.234885312,-0.249010955,0.029067444,,,0.26,0.03,0.984459186
J040124.53,G157.185-8.876,04 01 24.50,41 01 49.2,20170217,0.038369343,-7.002551413,0.031171685,1.290540845,0.073404443,-0.443072237,-0.608665243,0.029982032,,,0.45,0.17,0.924118802
J044025.04,G157.660+0.531,04 40 25.05,47 21 42.9,20160820,0.028368698,-34.73081287,0.043035465,1.950872414,0.101341787,-0.254509017,-0.528523439,0.023776181,,,4.55,0.51,5.885107047
J032837.09,G158.294-20.646,03 28 37.10,31 13 31.0,20170320,0.035664525,7.961607739,0.03893258,1.577208448,0.091680136,-0.35972706,-0.60394086,0.030402123,,,0.24,0.03,
J032901.78,G158.300-20.508,03 29 01.80,31 19 53.4,20160402,0.074470967,7.993580389,0.106814345,2.226878261,0.251531076,-0.302758546,-0.717670504,0.070197564,,,0.24,0.03,
J032855.58,G158.338-20.592,03 28 55.60,31 14 36.8,20160402,0.057669174,7.806730469,0.037770602,1.908200069,0.088943859,-0.590739543,-1.199919636,0.048436116,,,0.24,0.03,
J032911.26,G158.344-20.506,03 29 11.30,31 18 32.4,20160402,0.06752117,7.992873904,0.159720724,3.161462289,0.376117324,-0.237704394,-0.799940023,0.082421387,,,0.24,0.03,
J032902.41,G158.351-20.567,03 29 02.40,31 15 21.9,20160402,0.068802767,7.92837364,0.059276249,2.20886155,0.139586295,-0.514671788,-1.210127328,0.066226867,,,0.24,0.03,
J032834.51,G158.355-20.737,03 28 34.50,31 07 05.5,20160402,0.089491993,7.599213109,0.113895208,2.107899496,0.2682054,-0.319457718,-0.716795872,0.078986441,,,0.24,0.03,
NGC1333,G158.394-20.575,03 29 10.25,31 13 31.2,20160731,0.016124032,8.004535275,0.021653793,1.95718401,0.050991296,-0.427901533,-0.891472008,0.020114124,,,0.24,0.03,
J032845.28,G158.403-20.733,03 28 45.30,31 05 41.4,20170320,0.030533774,7.071909044,0.048533554,2.176003163,0.114288928,-0.308712229,-0.715065074,0.032524148,,,0.24,0.03,
J032912.06,G158.405-20.577,03 29 12.10,31 13 02.0,20160402,0.100965209,7.782807285,0.129882662,2.765319747,0.305853354,-0.399581693,-1.176205343,0.112667306,,,0.24,0.03,
J032739.11,G158.767-21.576,03 27 39.10,30 13 03.0,20160402,0.109480254,5.152592382,0.07582167,1.887928817,0.178548174,-0.539510563,-1.084220908,0.088798923,,,0.25,0.03,
J033015.16,G159.130-21.092,03 30 15.20,30 23 49.5,20160402,0.05781116,5.870386683,0.044637173,0.790413793,0.107000153,-0.393707118,-0.331253128,0.038379587,,,0.25,0.03,
J033015.16,G159.130-21.092,03 30 15.20,30 23 49.5,20160402,0.05781116,6.913906661,0.045099827,0.274378112,0.075925609,-0.26025726,-0.076012414,0.022480251,,,0.25,0.03,
J033320.33,G159.215-20.113,03 33 20.30,31 07 21.4,20160402,0.062291674,6.334401441,0.033442159,2.007599932,0.078751055,-0.755523693,-1.6145722,0.054847927,,,0.25,0.03,
J045918.05,G159.291+3.314,04 59 18.10,47 53 33.1,20160402,0.03975445,-17.84057957,0.156714722,3.499468125,0.369038658,-0.139322901,-0.518987338,0.047398207,,,1.97,0.35,2.616067295
J045910.75,G159.299+3.282,04 59 10.80,47 51 59.6,20160402,0.045586795,-17.39367472,0.079185065,2.557489053,0.186468441,-0.2606174,-0.709495103,0.04479963,,,1.97,0.35,2.538875224
J045949.91,G159.528+3.242,04 59 49.90,47 39 40.7,20160402,0.043338194,-14.77132036,0.125784312,4.33350703,0.296202381,-0.202744881,-0.935236854,0.055362236,,,1.94,0.34,2.123712507
J045138.79,G160.261+0.851,04 51 38.80,45 35 33.3,20160730,0.033114862,-25.4811769,0.116401075,2.046813763,0.274106322,-0.119721478,-0.260845056,0.03025093,,,2.05,0.36,4.375994676
J041041.11,G160.507-9.799,04 10 41.10,38 07 54.5,20170112,0.039284822,-3.661762235,0.02988499,1.728921826,0.070374477,-0.544224575,-1.001580166,0.035306034,,,0.28,0.01,0.591711075
J034741.59,G160.547-16.843,03 47 41.60,32 51 43.8,20160403,0.046141312,9.987423479,0.031522478,1.470358555,0.074230506,-0.554211536,-0.867423182,0.037924031,,,0.24,0.07,
J042140.80,G162.474-8.676,04 21 40.80,37 33 58.9,20170217,0.048175916,-1.554440976,0.033187638,1.281488838,0.078151697,-0.524952795,-0.716089474,0.037819156,,,0.28,0.01,0.339126523
J051728.01,G167.004+1.627,05 17 28.01,40 42 03.2,20160730,0.033133507,-16.84023126,0.110482152,1.34429411,0.260168185,-0.104678356,-0.1497902,0.025107766,,,1.91,0.25,4.236852569
J052542.83,G167.070+3.465,05 25 42.80,41 41 26.3,20160301,0.03352008,-26.06226016,0.078913692,2.232501642,0.196477158,-0.177468117,-0.421739558,0.030997,,,1.88,0.23,8.794906514
J052542.83,G167.070+3.465,05 25 42.80,41 41 26.3,20160301,0.03352008,-24.13050295,0.045593747,0.226803231,0.227210287,-0.123033509,-0.029703311,0.010770945,,,1.89,0.23,7.604679989
J040443.07,G168.066-19.168,04 04 43.10,26 18 56.2,20170217,0.047842458,6.525043033,0.029990678,1.036937779,0.070623356,-0.475966049,-0.525364693,0.030987103,,,0.23,0.02,
J041354.71,G168.176-16.396,04 13 54.70,28 11 32.6,20170112,0.04005095,6.42429799,0.019712044,1.314616036,0.046418781,-0.970075195,-1.357489677,0.041510053,,,0.23,0.01,
J041412.29,G168.260-16.383,04 14 12.30,28 08 37.1,20170112,0.038839318,6.571774554,0.021984363,0.971648494,0.051769735,-0.693923051,-0.71771613,0.033116249,,,0.23,0.01,
J051300.36,G169.160-0.984,05 13 00.36,37 25 40.8,20160730,0.04006305,-9.378368666,0.081803556,2.89804992,0.192634579,-0.23441101,-0.7231295,0.041627734,,,1.85,0.23,2.479208908
J041942.58,G169.826-16.132,04 19 42.60,27 13 38.0,20170217,0.042070221,6.27802802,0.070125592,1.867937799,0.183561779,-0.322871791,-0.641984766,0.051316845,,,0.23,0.02,
J041942.58,G169.826-16.132,04 19 42.60,27 13 38.0,20170217,0.042070221,8.117006878,0.155411842,0.881047404,0.367585109,-0.096109356,-0.090135766,0.039644724,,,0.23,0.02,
J052022.03,G170.660-0.247,05 20 22.04,36 37 56.6,20160905,0.037415374,-15.29959723,0.047311647,2.068074367,0.111411529,-0.336927455,-0.741711074,0.03460422,,,1.85,0.2,5.964831405
J052112.00,G170.736-0.097,05 21 12.01,36 39 19.2,20160905,0.033271793,-15.30682078,0.05381471,1.961946559,0.126725224,-0.287960883,-0.601385399,0.033638836,,,1.83,0.2,6.049165544
J053401.79,G171.527+2.455,05 34 01.80,37 25 00.8,20160403,0.049074713,-18.62235792,0.049698263,2.407417061,0.117031636,-0.446541422,-1.14431422,0.048175468,,,1.69,0.05,10.30585388
J053349.91,G171.605+2.357,05 33 49.90,37 17 54.8,20160301,0.042005438,-19.49465827,0.044755547,1.76214976,0.105392312,-0.335657271,-0.629609227,0.032610706,,,1.69,0.05,11.64504431
J053343.48,G171.634+2.313,05 33 43.50,37 14 59.2,20160301,0.04499314,-19.56289798,0.057733151,2.042448459,0.135952539,-0.296190577,-0.643953568,0.037120262,,,1.69,0.05,11.83388371
J053638.13,G172.489+2.456,05 36 38.10,36 36 27.5,20170112,0.032314569,-20.15430464,0.475631922,1.013428507,1.120038754,-0.129111108,-0.139280057,0.133321421,,,1.69,0.04,16.87303358
J053653.75,G172.882+2.269,05 36 53.80,36 10 33.6,20160115,0.037233837,-17.0367104,0.02862344,3.176594277,0.067403725,-0.698590105,-2.362198499,0.043408001,,,1.69,0.04,12.4598522
J053741.53,G173.011+2.378,05 37 41.50,36 07 32.3,20160115,0.034289192,-17.0786753,0.057926406,2.827597088,0.136407625,-0.311896402,-0.938771942,0.039221193,,,1.69,0.04,13.10422216
J053751.30,G173.110+2.354,05 37 51.30,36 01 44.9,20170111,0.035405461,-18.15590463,0.041302289,4.300717043,0.09726043,-0.607438442,-2.780835846,0.054462918,,,1.69,0.04,15.98626156
J053803.69,G173.138+2.386,05 38 03.70,36 01 21.0,20160115,0.036419749,-18.08916278,0.032942625,3.931127495,0.077574728,-0.633019894,-2.648906923,0.045268535,,,1.69,0.04,16.00347723
J053801.96,G173.173+2.357,05 38 02.00,35 58 41.2,20160115,0.037192427,-18.66378885,0.027864616,4.167120165,0.065616813,-0.83798915,-3.717120412,0.050689005,,,1.69,0.04,17.78759486
J053835.43,G173.215+2.464,05 38 35.40,35 59 58.4,20170111,0.034429446,-17.94543755,0.071423553,3.078650578,0.168191295,-0.259662062,-0.850944256,0.040260553,,,1.69,0.04,16.14975926
J053913.0,G173.477+2.449,05 39 13.08,35 46 12.2,20161224,0.026078468,-17.34293579,0.037988352,3.061621625,0.089456626,-0.384436912,-1.252878069,0.031702462,,,1.69,0.04,16.38173113
J053913.01,G173.482+2.446,05 39 13.00,35 45 50.9,20161028,0.03833073,-17.15874637,0.058653317,3.136742727,0.138119387,-0.380622881,-1.270884264,0.048462498,Y,,1.69,0.04,15.92690451
J053928.64,G173.583+2.444,05 39 28.60,35 40 38.2,20160328,0.036799934,-16.94309455,0.057313415,2.814846142,0.134964127,-0.328320767,-0.983751088,0.040847909,,,1.69,0.04,16.06145522
J054124.06,G173.617+2.883,05 41 24.10,35 52 50.6,20161023,0.03682331,-21.07327143,0.081708394,2.900103112,0.192410487,-0.23218005,-0.716754701,0.041184072,Y,,1.68,0.05,
J054113.0,G173.619+2.878,05 41 22.91,35 52 33.8,20161224,0.031317499,-20.88106055,0.057094234,2.787042767,0.134447991,-0.253878487,-0.753185144,0.031465901,,,1.68,0.05,
J054131.37,G173.665+2.883,05 41 31.40,35 50 25.9,20170306,0.027883444,-19.37787741,0.211131853,4.792099338,0.497182492,-0.085881509,-0.438084302,0.039362471,,,1.68,0.05,
J053049.01,G174.205-0.069,05 30 49.02,33 47 46.7,20160731,0.054959252,-3.692048016,0.0949511,3.25770392,0.22359499,-0.287575737,-0.997231668,0.059274714,,,2.13,0.09,1.717243696
J053927.75,G175.352+1.332,05 39 27.76,33 35 19.3,20160731,0.030680381,-6.15995756,0.074370776,1.920089497,0.175131546,-0.161396181,-0.329873126,0.026057283,,,2.13,0.1,4.263724996
J042159.44,G176.230-20.887,04 21 59.40,19 32 05.9,20170112,0.040244561,7.905591595,0.067172563,1.164661738,0.158180878,-0.193406086,-0.239774036,0.028200782,,,0.23,0.02,
J053753.90,G176.516+0.208,05 37 53.91,32 00 15.8,20160905,0.039792981,-18.13191688,0.12058108,2.627337726,0.283949583,-0.151417567,-0.423471684,0.039634172,,,4.41,0.45,
J053645.00,G176.585-0.125,05 36 45.00,31 46 04.3,20160731,0.032457545,-18.09774488,0.082343505,1.711846459,0.193906073,-0.15766478,-0.287297408,0.028182035,,,4.38,0.45,
J053352.21,G177.136-1.210,05 33 52.22,30 43 01.8,20160905,0.030090103,-17.14590493,0.042046047,2.145335573,0.099011864,-0.30495874,-0.696415662,0.027834651,,,4.29,0.44,1.626759258
J053905.66,G178.264-0.594,05 39 05.67,30 05 56.9,20160905,0.033351127,-0.437322691,0.053631365,2.468377057,0.126293477,-0.335406958,-0.881283785,0.039048738,,,4.34,0.47,0.687535182
J053914.39,G178.316-0.589,05 39 14.39,30 03 26.5,20160905,0.045821324,-1.150753725,0.090973207,2.147435468,0.214227673,-0.200812565,-0.459032269,0.039657985,,,4.34,0.47,1.845690767
J060033.40,G179.037+4.300,06 00 33.40,31 56 43.9,20161224,0.027636318,0.159189105,0.049158173,1.415509218,0.115759808,-0.238368916,-0.359165434,0.02543779,,,0.23,0.02,
J053458.70,G179.680-2.560,05 34 58.70,27 50 57.5,20160318,0.027917696,2.14461074,0.067112008,2.14662714,0.158038282,-0.200850313,-0.458945736,0.029261909,,,1.59,0.03,
J053729.45,G180.071-2.151,05 37 29.50,27 44 21.5,20160115,0.036282439,0.670940371,0.124287157,3.358613549,0.292676816,-0.151318848,-0.540985061,0.040827301,,,1.98,0.48,
J060337.48,G180.860+4.032,06 03 37.50,30 13 46.4,20160228,0.040311709,-6.343576205,0.114926777,2.838385016,0.270634585,-0.182081558,-0.550135254,0.045424323,,,0.65,1.25,
J060544.50,G180.925+4.518,06 05 44.50,30 24 31.0,20160307,0.037805937,1.559176185,0.068822456,1.336058575,0.162066121,-0.179860167,-0.255795383,0.026871045,,,0.23,0.02,6.202941635
J060507.28,G181.153+4.239,06 05 07.30,30 04 29.8,20160307,0.034706622,1.262399305,0.117998863,2.184051591,0.277868867,-0.126893463,-0.29500838,0.032502321,,,0.23,0.02,3.283986264
J055105.81,G181.819+0.312,05 51 05.82,27 32 20.0,20160908,0.040161166,2.846883627,0.0764822,1.964872389,0.180103619,-0.219139165,-0.458338736,0.036384328,,,4.43,0.5,5.460591825
J055129.55,G181.913+0.359,05 51 29.56,27 28 57.1,20160908,0.031789284,2.069055525,0.057544845,2.154655449,0.13550911,-0.258994014,-0.594018224,0.032353945,,,4.43,0.5,3.215225339
J054807.37,G182.021-0.580,05 48 07.37,26 54 28.8,20160908,0.028540358,-9.319418923,0.130859205,2.14650054,0.308152959,-0.093029321,-0.212560744,0.026427278,,,4.37,0.5,
J054807.37,G182.021-0.580,05 48 07.37,26 54 28.8,20160908,0.028540358,1.716615604,0.092013046,2.040110925,0.216676332,-0.128988066,-0.280114456,0.02576443,,,4.38,0.5,2.376156175
J054947.13,G182.032-0.154,05 49 47.13,27 07 04.6,20160908,0.051256239,-10.39545779,0.105081085,1.894141247,0.24744952,-0.182567328,-0.368101538,0.041646584,,,4.39,0.5,
J055202.99,G182.339+0.249,05 52 03.00,27 03 36.0,20160908,0.05283222,2.109557725,0.090163196,1.71434748,0.212320224,-0.200987238,-0.366774848,0.039341091,,H,4.43,0.5,2.554865458
J055206.57,G182.452+0.198,05 52 06.58,26 56 13.3,20160816,0.033690505,0.774974263,0.130100348,2.188476012,0.306365972,-0.123932702,-0.288708731,0.035002311,,,4.42,0.5,0.843438504
J055102.87,G183.306-0.586,05 51 02.87,25 48 06.5,20160816,0.039552342,-8.933945171,0.05256811,1.468418781,0.123789677,-0.296218691,-0.463014508,0.033802294,Y,,4.37,0.51,8.136432671
J055111.03,G183.349-0.575,05 51 11.03,25 46 16.0,20160816,0.037633192,-9.006001969,0.056912447,2.103571332,0.134019911,-0.281579723,-0.630508333,0.034787254,,,4.38,0.51,8.136085621
G183.349-0.5,G183.349-0.575,05 51 11.03,25 46 16.0,20171214,0.025919273,-9.168484994,0.047931923,2.099222395,0.112872182,-0.280056445,-0.625800972,0.029140445,Y,,4.38,0.51,8.136085621
J055119.94,G183.395-0.564,05 51 19.95,25 44 14.7,20160816,0.024465097,-8.900258597,0.042170899,1.878721369,0.099305871,-0.26438867,-0.528734228,0.024203127,,,4.38,0.51,8.135700203
J053746.77,G183.497-4.233,05 37 46.80,23 44 07.9,20160115,0.032278512,3.655869222,0.036667219,0.969138421,0.086345565,-0.264680551,-0.273048661,0.021067769,,,1.59,0.03,3.096661263
J054024.95,G183.701-3.649,05 40 25.00,23 52 20.7,20160328,0.038336754,2.262012969,0.032439352,2.211626268,0.0763896,-0.55989281,-1.318101457,0.039427252,,,1.59,0.03,1.641481959
J054941.39,G185.345-2.161,05 49 41.40,23 14 40.6,20161224,0.039356098,-0.581359621,0.068097853,2.284707225,0.160359794,-0.271854263,-0.661148343,0.040188576,,,1.59,0.03,8.114559887
J054705.89,G186.955-3.824,05 47 05.90,21 00 38.9,20160407,0.036873598,0.502651214,0.058112993,1.979857807,0.13684701,-0.267028106,-0.562759954,0.033685796,,,1.59,0.03,0.282706432
J061740.02,G188.386+3.499,06 17 40.00,23 22 55.6,20160404,0.043224793,3.909376034,0.076690301,1.191967671,0.180593663,-0.169798702,-0.215442337,0.02826742,,,2.1,0.03,1.247780399
J062105.77,G189.465+3.820,06 21 05.80,22 34 54.1,20160404,0.032513972,-2.556845954,0.088258881,1.863676062,0.20783586,-0.175126164,-0.347419085,0.033552693,,,2.1,0.03,8.039043664
J062059.05,G189.469+3.789,06 20 59.10,22 33 51.2,20160404,0.035675831,-2.2819911,0.075088196,2.015201038,0.176820956,-0.200156765,-0.429359287,0.032626398,,,2.1,0.03,8.038963883
J060244.12,G192.330-2.671,06 02 44.10,16 57 09.6,20160228,0.040021509,2.191398855,0.063009774,1.056963826,0.148378164,-0.176680447,-0.198783725,0.024166079,,,1.58,0.11,0.529835316
J060501.05,G194.714-3.376,06 05 01.10,14 31 52.2,20160228,0.059705496,12.35521141,0.068468452,1.793197519,0.161232494,-0.318810394,-0.608545158,0.047384023,,,1.62,0.12,2.442498963
J051817.10,G195.278-16.987,05 18 17.10,7 10 31.4,20160301,0.048625175,-1.785126493,0.037298361,2.066983114,0.087831806,-0.563268379,-1.239323003,0.045606331,,,0.42,0.01,7.861954694
J061050.96,G195.713-2.315,06 10 51.00,14 10 16.8,20160404,0.034998804,4.268314022,0.056931007,1.82466813,0.134063618,-0.246378647,-0.478541011,0.030448875,,,1.64,0.15,0.770101456
J054429.95,G196.930-10.399,05 44 30.00,9 08 56.6,20160415,0.039630316,11.81526281,0.041996185,1.814874671,0.098894447,-0.36805852,-0.711042771,0.033554147,,,0.42,0.01,2.054459842
J055211.98,G198.583-9.137,05 52 12.00,8 21 28.7,20161224,0.037356757,11.19887896,0.048955128,1.123030512,0.115281668,-0.225978631,-0.270141396,0.024015928,,,0.42,0.01,1.753350235
J055223.54,G198.723-9.160,05 52 23.50,8 13 35.2,20161224,0.034269683,10.9198229,0.049008889,1.843083856,0.115408267,-0.327690508,-0.642896655,0.034861797,,,0.42,0.01,1.694471147
J061732.82,G198.868-2.168,06 17 32.80,11 28 13.5,20160404,0.036103167,18.56870131,0.103918524,2.018886054,0.244711869,-0.150697269,-0.3238541,0.033994,,,4.49,0.53,3.034754243
J054903.37,G200.315-10.986,05 49 03.40,5 57 58.0,20160407,0.0383115,13.30736402,0.052253582,0.886308069,0.12304901,-0.222633866,-0.210042965,0.025253498,,,0.42,0.01,1.965885982
J064056.31,G201.999+2.668,06 40 56.30,10 56 36.3,20170102,0.045412816,5.16136383,0.174504603,1.215156783,0.410931047,-0.269764506,-0.348938856,0.10218062,,,0.45,0.14,0.709056109
J064058.12,G202.295+2.524,06 40 58.10,10 36 52.5,20170102,0.037940063,6.867797894,0.067929909,2.833482903,0.159964311,-0.321594176,-0.969975984,0.047421914,,,0.46,0.14,0.904759103
J064056.16,G202.347+2.489,06 40 56.20,10 33 08.4,20170102,0.042842377,7.436797878,0.044723171,2.208858428,0.105316073,-0.458100024,-1.077110863,0.044474247,,,0.46,0.14,0.972207212
J064102.64,G202.628+2.375,06 41 02.60,10 15 02.3,20170306,0.043598421,6.904523183,0.084037595,3.260597155,0.197895393,-0.275109998,-0.954851269,0.050189642,,,0.49,0.17,0.899316731
J064057.99,G203.189+2.066,06 40 58.00,9 36 39.4,20170102,0.050645385,5.320243886,0.043686097,3.270594515,0.102873925,-0.606272308,-2.110700661,0.057494583,,,2.24,0.35,0.702277887
J064050.29,G203.200+2.024,06 40 50.30,9 34 53.7,20170102,0.032296181,5.508105193,0.02162138,2.688812431,0.050914967,-0.712090605,-2.038111659,0.033422549,,,2.24,0.35,0.72316555
J064109.91,G203.225+2.102,06 41 09.90,9 35 40.9,20170216,0.039472193,4.892737769,0.037506511,3.945641149,0.088321968,-0.599165707,-2.516498889,0.048784051,,,2.24,0.35,0.653820319
